latitude_deg,longitude_deg,acme_rssi_dbm,acme_bandwidth_kbps,acme_jitter_ms,atma_loss_percent,acme_rtt_ms,globex_bandwidth_kbps,globex_jitter_ms,globex_loss_percent,globex_rssi_dbm,globex_rtt_ms,octan_rssi_dbm,octan_bandwidth_kbps,octan_jitter_ms,rssi_loss_percent,octan_rtt_ms
45.447778316666664,-73.69383138333333,-70,791,90.747,0,115,,,,-42,70.1,-69,790,70.421,0,83.6
45.4477539,-73.69250488333333,-70,,,,91.6,796,123.281,0,-29,58.4,-69,,,,74.7
45.447745766666664,-73.69223633333333,-70,790,79.789,0,322,789,89.417,0,-29,73.4,-69,793,61.413,0,71.2
45.44773763333333,-73.69195963333334,-76,,,,161,,,,-29,58.4,-69,799,85.276,0,87.4
45.44770508333333,-73.69112955,-76,798,62.959,0,101,793,123.321,0,-29,68.4,-69,791,80.306,0,72.4
45.4476237,-73.6897461,-76,,,,119,791,60.697,0,-40,66.9,-69,,,,66.4
45.44750163333333,-73.68789876666666,-76,,,,135,796,123.541,0,-49,77.7,-69,798,84.192,0,66.0
45.44746093333333,-73.68737793333334,-76,,,,169,,,,-49,64.6,-69,795,61.428,0,73.1
45.44744466666667,-73.68710936666666,-76,797,115.913,0,137,793,115.635,0,-49,66.8,-69,789,61.934,0,64.0
45.44740396666667,-73.68603515,-76,,,,112,,,,-49,61.5,-69,797,61.324,0,69.9
45.44737141666667,-73.68492838333333,-76,796,66.503,0,140,795,60.829,0,-56,68.5,-69,799,78.871,0,62.1
45.44736328333333,-73.68464355,-84,,,,60.2,789,115.616,0,-39,66.9,-61,790,79.012,0,77.4
45.44735515,-73.68435871666667,-84,,,,191,,,,-46,66.0,-61,799,61.778,0,64.5
45.44735515,-73.68405761666666,-84,789,78.256,0,158,,,,-46,65.6,-61,794,61.465,0,68.4
45.447347,-73.68376465,-84,795,94.954,0,173,799,60.680,0,-46,66.3,-67,,,,71.9
45.447347,-73.68346353333334,-75,790,89.916,0,130,792,60.710,0,-46,68.6,-67,789,78.822,0,62.3
45.44733886666667,-73.68316243333334,-75,,,,82.3,798,61.042,0,-56,65.5,-57,793,62.542,0,66.6
45.44733073333333,-73.68286133333334,-75,796,73.171,0,85.0,791,115.635,0,-56,76.8,-67,,,,68.6
45.44733073333333,-73.68255208333333,-75,,,,232,,,,-56,58.5,-67,797,61.470,0,59.3
45.44732258333333,-73.68225098333333,-75,,,,179,794,123.460,0,-56,77.5,-67,,,,73.2
45.44732258333333,-73.68194173333333,-75,792,101.962,0,101,795,123.274,0,-64,68.4,-67,797,79.310,0,60.3
45.44731445,-73.68163248333333,-75,797,89.797,0,149,,,,-58,70.1,-67,,,,77.5
45.44730631666667,-73.6813151,-75,789,92.807,0,346,790,115.587,0,-58,75.7,-67,797,61.571,0,61.0
45.44722493333333,-73.67711588333333,-75,,,,326,796,60.969,0,-58,50.1,-67,790,61.530,0,45.5
45.4472168,-73.67648925,-75,792,119.006,0,129,798,95.281,0,-58,70.4,-67,,,,73.9
45.44720051666667,-73.6758789,-75,,,,135,,,,-58,73.5,-67,798,65.600,0,59.4
45.44718425,-73.67500813333334,-75,799,118.506,0,149,,,,-58,68.0,-67,,,,59.7
45.44710286666667,-73.67163086666666,-75,796,116.610,0,159,797,123.316,0,-58,67.5,-67,790,84.593,0,71.5
45.44702961666667,-73.67108561666667,-75,,,,101,799,61.192,0,-58,62.5,-67,792,84.333,0,64.0
45.44686686666667,-73.67026366666667,-75,,,,,796,123.463,0,-58,72.6,-67,,,,487
45.446720383333336,-73.66971028333333,-75,796,101.828,0,146,,,,-58,73.5,-60,794,84.239,0,51.6
45.44655761666667,-73.6691569,-75,793,183.344,0,143,,,,-58,67.1,-60,796,84.380,0,65.2
45.446459966666666,-73.6688802,-75,790,90.863,0,124,790,61.093,0,-58,75.1,-60,,,,73.1
45.446248366666666,-73.66831868333334,-75,,,,170,,,,-58,62.3,-60,790,61.646,0,66.3
45.44568685,-73.66697591666667,-75,,,,121,,,,-58,62.4,-60,791,61.515,0,55.6
45.44547526666667,-73.66647135,-75,792,76.039,0,125,797,123.302,0,-58,72.4,-60,,,,59.3
45.44536946666667,-73.66622721666667,-75,,,,121,,,,-51,68.2,-60,791,61.511,0,63.2
45.44506836666667,-73.66547851666667,-75,,,,114,794,123.310,0,-51,61.0,-60,,,,52.7
45.44487305,-73.66495768333333,-75,795,69.400,0,105,,,,-51,68.2,-60,789,62.169,0,59.8
45.44459635,-73.66417643333334,-75,,,,169,797,123.477,0,-57,61.8,-60,,,,79.7
45.44366048333333,-73.66131185,-75,793,162.913,0,127,790,61.379,0,-57,64.7,-60,795,79.783,0,54.8
45.44350586666667,-73.66088053333333,-75,796,98.506,0,83.0,,,,-57,61.9,-60,793,81.145,0,61.6
45.44343261666667,-73.6606608,-75,,,,169,792,115.701,0,-64,64.3,-60,,,,57.2
45.44315591666667,-73.65979818333334,-75,,,,164,,,,-64,68.7,-66,794,61.439,0,71.7
45.44308268333333,-73.65957845,-75,,,,309,793,123.369,0,-64,72.6,-66,791,61.461,0,68.5
45.44294433333334,-73.65912271666667,-69,794,83.303,0,119,,,,-64,65.8,-66,,,,80.0
45.442879233333336,-73.65889485,-69,,,,65.7,798,108.815,0,-64,58.1,-56,791,79.061,0,64.3
45.442309566666665,-73.65636393333334,-47,,,,111,789,108.904,0,-51,61.7,-49,,,,71.6
45.442268883333334,-73.65608723333334,-47,795,66.531,0,106,,,,-43,72.9,-49,797,79.438,0,76.1
45.442146816666664,-73.65471191666667,-59,795,95.564,0,176,,,,-55,62.2,-59,796,89.831,0,62.0
45.442106116666665,-73.65415038333333,-59,,,,188,797,69.837,0,-55,65.2,-59,792,78.956,0,65.2
45.44208985,-73.65386556666667,-59,791,74.393,0,143,797,123.319,0,-55,64.0,-59,799,79.027,0,52.9
45.44206543333333,-73.65358886666667,-43,,,,68.2,794,123.385,0,-55,70.2,-52,,,,67.9
45.442024733333334,-73.65301106666666,-43,791,83.493,0,81.8,797,73.844,0,-47,62.0,-52,794,83.878,0,72.0
45.44199218333333,-73.65245768333334,-43,,,,103,,,,-47,68.5,-52,,,,69.7
45.441967766666664,-73.6522054,-43,,,,127,,,,-34,62.2,-52,799,61.453,0,83.4
45.44191895,-73.65147298333333,-43,797,73.931,0,124,799,131.522,0,-34,69.5,-52,799,79.138,0,70.0
45.4419108,-73.65099283333333,-43,,,,88.4,,,,-34,71.7,-52,788,109.646,0,65.6
45.44194336666666,-73.65028483333333,-43,,,,84.8,791,115.719,0,-37,67.0,-52,,,,61.6
45.441967766666664,-73.65004883333333,-43,793,95.584,0,117,798,83.820,0,-37,62.0,-52,,,,72.2
45.44199218333333,-73.64980468333333,-43,,,,136,796,65.151,0,-37,55.6,-52,792,61.344,0,68.5
45.4421875,-73.64883626666666,-50,,,,99.1,794,123.321,0,-37,78.3,-52,,,,61.1
45.4422526,-73.6486084,-59,794,83.183,0,146,790,115.897,0,-49,69.3,-52,,,,72.6
45.442399083333335,-73.64814453333334,-59,792,75.669,0,119,,,,-49,65.3,-58,795,85.120,0,76.2
45.442578133333335,-73.6476888,-59,796,83.619,0,72.3,,,,-43,62.2,-58,789,61.375,0,58.7
45.44297688333333,-73.646875,-59,,,,145,793,60.900,0,-43,75.7,-58,788,90.432,0,58.3
45.44307455,-73.64668783333333,-43,795,101.731,0,148,791,60.907,0,-43,60.8,-58,799,84.131,0,73.4
45.44326171666667,-73.64630533333333,-43,,,,72.4,796,60.884,0,-43,77.0,-38,,,,70.1
45.4433431,-73.64611003333333,-43,792,74.346,0,115,795,61.074,0,-43,77.5,-38,796,61.631,0,79.7
45.44354655,-73.64550781666667,-43,,,,74.1,,,,-43,60.7,-38,798,90.244,0,76.3
45.44389648333333,-73.64469401666666,-43,,,,283,796,60.753,0,-49,62.5,-51,798,61.306,0,73.1
45.444490566666666,-73.64352213333333,-52,794,78.072,0,59.6,,,,-41,64.9,-45,795,74.513,0,50.3
45.444580083333335,-73.64333496666667,-52,,,,190,789,78.647,0,-41,62.4,-45,796,84.615,0,55.3
45.444848633333336,-73.64278971666667,-52,797,73.957,0,131,798,61.196,0,-41,65.5,-55,789,61.438,0,73.0
45.44581705,-73.64097493333334,-52,,,,66.5,790,89.416,0,-52,68.8,-55,,,,65.2
45.44639485,-73.63997396666667,-63,,,,81.4,798,61.140,0,-52,66.8,-55,791,78.955,0,53.1
45.4467448,-73.6393636,-63,,,,145,792,60.769,0,-52,77.8,-55,799,79.003,0,100
45.44686686666667,-73.63916015,-63,795,78.881,0,144,794,123.438,0,-52,69.9,-45,796,84.192,0,75.8
45.4469808,-73.63894856666667,-63,796,101.388,0,117,790,115.611,0,-52,68.4,-45,,,,53.2
45.44746908333333,-73.63805338333333,-63,,,,141,,,,-52,61.6,-59,,,,62.0
45.44759928333333,-73.63781738333333,-63,,,,335,795,61.413,0,-52,66.2,-59,796,61.836,0,68.1
45.4477295,-73.63758951666667,-63,789,69.285,0,152,,,,-52,67.6,-50,793,84.253,0,51.4
45.44787598333333,-73.63735351666666,-63,788,72.414,0,125,,,,-52,63.5,-60,,,,65.5
45.44816895,-73.63688965,-63,,,,70.6,796,84.579,0,-52,77.5,-60,791,61.582,0,66.8
45.448315433333335,-73.63666178333334,-63,,,,107,,,,-52,130,-52,791,74.066,0,62.9
45.448461916666666,-73.63642578333334,-51,793,83.164,0,110,795,73.775,0,-52,68.1,-52,798,61.304,0,78.7
45.448722333333336,-73.63592936666667,-51,795,95.533,0,134,,,,-52,65.2,-52,,,,71.4
45.44885253333333,-73.63567708333333,-51,,,,65.0,799,69.875,0,-59,65.7,-52,796,84.246,0,60.1
45.44910481666667,-73.63519693333333,-51,,,,101,,,,-50,64.9,-52,,,,68.5
45.4493571,-73.63474121666667,-51,797,77.909,0,75.7,795,60.956,0,-50,60.9,-52,789,79.011,0,53.3
45.44961751666666,-73.63431803333333,-45,,,,108,790,61.373,0,-50,73.3,-52,791,79.054,0,58.6
45.44973145,-73.63410645,-45,797,74.016,0,61.6,,,,-50,54.6,-62,,,,63.8
45.44984538333333,-73.63388671666667,-45,,,,150,791,78.908,0,-50,86.6,-62,,,,78.3
45.449943033333334,-73.633667,-59,796,84.218,0,62.7,798,84.061,0,-50,76.4,-62,789,89.963,0,67.3
45.450358066666666,-73.63275553333334,-59,,,,159,794,61.340,0,-50,68.9,-62,,,,69.1
45.45100911666667,-73.63129883333333,-59,793,95.863,0,70.2,791,61.492,0,-50,70.2,-62,797,65.452,0,84.1
45.45112305,-73.63103841666667,-59,789,101.741,0,73.5,,,,-50,64.6,-62,,,,62.0
45.45181478333333,-73.62953288333334,-59,,,,111,798,60.756,0,-42,71.1,-62,,,,70.7
45.452148433333335,-73.62878418333334,-59,,,,186,,,,-48,62.1,-59,797,85.018,0,67.4
45.452360033333335,-73.62832031666667,-59,797,78.812,0,123,797,60.784,0,-42,60.0,-59,,,,61.3
45.45277506666667,-73.62743326666667,-59,795,84.025,0,105,795,89.379,0,-42,78.6,-51,,,,62.0
45.45297851666667,-73.62699381666667,-59,794,73.984,0,76.8,795,60.725,0,-48,71.0,-58,797,84.285,0,59.1
45.4531901,-73.62653808333333,-67,,,,114,799,131.656,0,-48,74.0,-58,798,84.466,0,60.2
45.45437825,-73.6239095,-67,788,73.294,0,120,792,60.650,0,-48,59.0,-67,795,61.988,0,62.3
45.45552571666666,-73.62159016666666,-67,795,74.069,0,66.9,789,109.081,0,-48,68.4,-67,,,,75.5
45.45574545,-73.62118326666666,-83,798,73.599,0,130,796,60.704,0,-48,67.5,-74,,,,80.0
45.45659993333334,-73.61966146666667,-90,,,,105,792,115.694,0,-63,68.3,-82,,,,61.8
45.45709635,-73.61875813333333,-90,,,,230,790,115.769,0,-63,54.1,-82,794,79.893,0,91.4
45.457600916666664,-73.61785481666666,-90,,,,111,798,83.870,0,-63,65.6,-75,,,,57.1
45.457853183333334,-73.61740723333334,-78,790,161.205,0,105,794,69.038,0,-55,64.6,-75,,,,70.1
45.458105466666666,-73.61695963333334,-78,796,101.934,0,116,,,,-55,56.3,-75,789,115.685,0,118
45.458243816666666,-73.61673176666666,-78,792,74.002,0,131,,,,-55,71.3,-67,796,61.542,0,69.9
45.4586263,-73.61608886666667,-78,,,,86.3,795,123.330,0,-55,65.5,-67,,,,64.3
45.45874836666667,-73.61586913333333,-78,791,100.052,0,157,797,60.806,0,-55,55.8,-67,,,,74.9
45.45887045,-73.61565755,-78,,,,,,,,-45,58.0,-67,796,84.442,0,60.1
45.45898436666667,-73.61544596666667,-78,,,,,794,69.385,0,-45,67.6,-67,,,,77.3
45.4590983,-73.61524251666667,-78,,,,175,793,115.697,0,-45,67.1,-60,793,61.798,0,54.6
45.45932616666666,-73.61483561666667,-78,797,88.847,0,124,790,60.704,0,-45,64.7,-60,,,,71.0
45.459667966666665,-73.61422526666666,-78,,,,70.1,799,60.802,0,-45,62.8,-60,795,84.852,0,76.1
45.460441083333336,-73.61289063333334,-67,,,,106,,,,-45,77.3,-60,790,61.424,0,76.0
45.46057128333333,-73.61266276666667,-67,796,91.396,0,188,795,89.429,0,-51,69.6,-60,798,84.316,0,71.5
45.46070963333333,-73.6124349,-77,796,79.056,0,141,789,60.833,0,-51,64.0,-60,,,,55.5
45.46095378333333,-73.61201171666667,-77,,,,69.9,791,60.721,0,-51,94.0,-53,790,79.152,0,70.7
45.4610677,-73.6118164,-77,,,,125,,,,-51,66.1,-65,798,89.798,0,78.3
45.46138508333333,-73.61131998333333,-77,789,83.498,0,102,791,60.733,0,-61,65.9,-65,,,,56.5
45.461865233333334,-73.61088053333333,-77,,,,97.5,794,123.339,0,-52,63.3,-58,,,,56.9
45.462011716666666,-73.61079915,-77,794,84.358,0,87.9,,,,-52,77.3,-58,792,78.965,0,53.1
45.46246745,-73.61064453333333,-77,,,,118,796,61.247,0,-52,62.0,-58,,,,53.7
45.4636556,-73.60963541666666,-77,,,,113,793,60.787,0,-52,75.0,-58,796,84.461,0,78.2
45.464021816666666,-73.60877278333334,-77,798,83.641,0,138,798,123.352,0,-52,71.2,-58,,,,66.7
45.464111333333335,-73.60853678333334,-77,,,,73.2,,,,-52,63.0,-58,791,61.484,0,71.1
45.464208983333336,-73.60830078333333,-77,,,,64.2,799,74.049,0,-52,65.4,-58,,,,57.7
45.4642985,-73.60806478333333,-77,797,91.214,0,122,798,73.602,0,-52,66.7,-58,797,61.351,0,55.5
45.46438801666667,-73.60782878333333,-77,,,,138,794,60.689,0,-45,63.3,-58,,,,63.4
45.46447753333333,-73.60760905,-77,,,,76.9,798,123.393,0,-45,62.8,-64,,,,68.7
45.46455891666667,-73.60739746666667,-77,,,,135,789,60.745,0,-54,70.5,-64,798,84.247,0,74.8
45.46463216666667,-73.60721028333333,-77,,,,137,,,,-54,69.8,-64,797,61.906,0,56.3
45.4649821,-73.60647786666667,-77,,,,74.6,,,,-54,68.2,-64,790,79.072,0,62.0
45.46505533333333,-73.60644531666667,-77,798,101.309,0,137,793,123.388,0,-54,68.8,-64,,,,84.1
45.465234366666664,-73.6064209,-77,799,116.931,0,124,798,123.358,0,-54,64.1,-64,,,,63.3
45.46543783333333,-73.60638835,-77,792,95.930,0,140,797,61.101,0,-60,62.3,-64,796,116.334,0,68.1
45.465820316666665,-73.60629883333333,-77,798,173.769,0,147,,,,-60,60.9,-64,790,61.462,0,54.9
45.465950516666666,-73.60627441666666,-77,,,,138,793,61.054,0,-60,64.8,-64,791,61.857,0,60.8
45.46608886666667,-73.60625,-77,798,83.479,0,157,,,,-60,69.5,-64,,,,76.0
45.4664795,-73.60616048333333,-77,,,,120,796,61.098,0,-60,61.7,-64,795,84.264,0,74.3
45.46733398333333,-73.60521646666666,-77,,,,118,789,115.616,0,-60,65.9,-55,791,61.394,0,60.9
45.46743978333333,-73.60503743333334,-70,,,,111,791,60.781,0,-60,71.6,-65,,,,62.5
45.46858723333333,-73.60314941666667,-70,793,65.528,0,147,,,,-60,63.9,-54,796,61.480,0,77.9
45.46870116666667,-73.60300293333333,-70,,,,120,,,,-60,69.6,-54,792,79.035,0,71.0
45.46923015,-73.60233561666666,-70,791,89.981,0,137,799,123.397,1.1,-60,65.5,-54,795,84.697,0,63.0
45.46942545,-73.60208333333334,-70,797,83.058,0,125,,,,-60,69.2,-54,,,,63.9
45.469628900000004,-73.60183105,-70,,,,107,,,,-60,66.9,-54,,,,64.8
45.469913733333335,-73.60148925,-70,,,,114,798,109.182,0,-52,64.0,-54,,,,63.1
45.46999511666667,-73.6013916,-70,,,,120,795,149.627,3.4,-52,68.1,-54,792,61.874,0,76.0
45.4700765,-73.60130208333334,-70,,,,134,,,,-52,62.1,-54,,,,54.4
45.47027995,-73.60103353333334,-78,,,,83.5,794,69.218,0,-58,50.4,-54,798,61.354,0,69.9
45.47040201666667,-73.6008138,-66,,,,71.9,,,,-58,69.3,-60,,,,62.0
45.4705892,-73.60043945,-66,797,171.713,0,130,794,60.739,0,-58,70.4,-60,791,79.044,0,74.2
45.47069498333333,-73.60021973333333,-66,,,,75.4,798,60.727,0,-52,66.3,-60,793,84.252,0,67.6
45.47074381666667,-73.6001058,-66,789,79.409,0,132,796,123.318,0,-52,62.2,-53,792,61.224,0,63.8
45.47093913333333,-73.59973145,-76,,,,122,797,115.747,0,-52,72.3,-53,789,61.492,0,66.0
45.47108561666667,-73.59947103333333,-76,795,69.218,0,136,,,,-52,70.5,-53,,,,70.2
45.47113443333333,-73.59934896666667,-76,,,,173,799,131.535,0,-52,63.2,-53,792,84.258,0,73.2
45.47115885,-73.59900716666667,-68,794,161.244,0,110,797,61.274,0,-45,76.4,-53,798,89.567,0,72.5
45.47103678333333,-73.59886881666667,-68,790,89.452,0,136,,,,-45,72.1,-53,,,,72.2
45.4708903,-73.59880371666667,-68,794,78.872,0,132,793,73.828,0,-45,61.1,-53,,,,61.1
45.4706543,-73.59896646666667,-68,,,,68.4,,,,-53,68.0,-59,795,61.417,0,66.6
45.47059733333333,-73.59907226666667,-68,793,74.054,0,115,,,,-53,64.1,-59,795,84.304,0,72.2
45.46992186666667,-73.6008138,-68,793,173.892,0,81.7,794,60.970,0,-53,67.1,-52,797,61.258,0,53.3
45.46987305,-73.60126953333334,-76,,,,100,790,123.300,0,-53,71.3,-52,,,,65.9
45.469864916666666,-73.60150553333334,-76,,,,313,,,,-53,64.4,-52,798,85.131,0,70.6
45.469856766666666,-73.6017334,-70,790,68.098,0,179,793,123.351,0,-45,69.7,-52,,,,53.3
45.469856766666666,-0.0,-70,,,,133,,,,-45,64.1,-52,,,,74.7
45.469913733333335,-73.60264485,-70,793,65.618,0,138,789,115.636,0,-52,66.7,-52,790,109.676,0,69.6
45.469946283333336,-73.60286458333333,-70,795,89.562,0,154,793,60.671,0,-52,60.7,-52,,,,62.1
45.46999511666667,-73.60309245,-70,,,,123,798,131.542,0,-52,57.0,-52,,,,56.0
45.470052083333336,-73.60332031666667,-70,,,,74.8,792,64.735,0,-52,77.2,-52,,,,73.8
45.470125333333336,-73.60354818333333,-70,,,,61.1,,,,-44,73.1,-59,790,79.156,0,77.8
45.471476233333334,-73.60677083333333,-70,,,,138,793,65.014,0,-44,64.3,-59,793,71.024,0,61.8
45.47167155,-73.60720215,-70,797,65.536,0,151,,,,-44,85.2,-59,793,61.341,0,62.7
45.471866866666666,-73.6076416,-70,,,,157,788,89.550,0,-44,65.2,-59,,,,51.1
45.472159833333336,-73.60827636666667,-70,792,90.023,0,117,,,,-44,64.2,-52,797,84.371,0,63.2
45.472347,-73.608667,-70,796,101.750,0,196,,,,-50,61.6,-52,790,61.443,0,67.6
45.47259115,-73.60921223333334,-70,,,,169,798,60.958,0,-50,63.6,-52,,,,75.8
45.47345378333333,-73.61118978333333,-70,794,78.003,0,66.6,,,,-50,66.8,-58,792,90.639,0,74.5
45.473535150000004,-73.61135253333333,-70,791,172.041,0,109,796,69.082,0,-50,70.1,-58,790,61.428,0,65.6
45.4736084,-73.6115153,-70,797,101.714,0,145,798,123.398,0,-50,76.6,-58,,,,66.3
45.473771166666666,-73.6118571,-70,,,,135,,,,-50,68.8,-44,798,61.681,0,60.4
45.473852533333336,-73.61204426666667,-70,,,,122,789,61.098,0,-50,61.7,-44,,,,60.0
45.474023433333336,-73.6124349,-70,789,101.782,0,171,795,84.495,0,-43,71.0,-60,,,,63.6
45.4744873,-73.61347656666666,-70,,,,208,792,69.129,0,-43,63.7,-60,795,84.242,0,58.3
45.47456055,-73.6136556,-70,790,96.069,0,216,797,83.840,0,-43,67.4,-52,,,,68.1
45.47481283333333,-73.6141927,-70,793,91.756,0,148,796,60.862,0,-43,64.8,-59,,,,44.9
45.47520345,-73.6149821,-70,796,84.171,0,151,794,89.888,0,-43,62.8,-51,794,84.309,0,55.1
45.47608235,-73.61653646666667,-70,,,,150,,,,-43,63.1,-51,791,61.420,0,55.9
45.47621256666667,-73.61676431666666,-70,,,,114,791,116.001,0,-43,68.4,-51,799,84.166,0,77.1
45.47633463333333,-73.61698405,-70,,,,146,,,,-50,67.6,-51,790,61.525,0,61.7
45.47646485,-73.61721191666666,-70,,,,115,,,,-50,69.5,-51,795,84.158,0,52.9
45.4772705,-73.61849771666667,-70,793,103.902,0,141,795,123.378,0,-58,66.3,-51,794,61.535,0,51.0
45.477433266666665,-73.61867675,-61,791,89.983,0,118,,,,-58,65.0,-51,799,78.840,0,65.1
45.477604166666666,-73.61887206666667,-61,,,,79.3,792,61.414,0,-58,62.2,-51,,,,69.8
45.477758783333336,-73.61905925,-61,,,,86.0,,,,-58,69.6,-40,796,61.358,0,84.2
45.47809245,-73.61940103333333,-61,796,78.053,0,139,790,60.746,0,-58,60.9,-40,,,,67.5
45.47901205,-73.62017415,-55,796,101.900,0,122,790,60.783,0,-58,64.7,-46,798,84.318,0,59.7
45.47919108333333,-73.62032878333333,-55,,,,88.7,,,,-58,75.4,-46,,,,57.1
45.48005371666667,-73.62127278333334,-55,797,73.960,0,149,,,,-58,68.4,-37,,,,74.7
45.48020833333333,-73.62149251666666,-55,,,,111,791,79.117,0,-58,68.5,-37,798,61.628,0,73.4
45.481469733333334,-73.62406413333333,-55,792,84.307,0,134,,,,-58,66.0,-37,798,61.385,0,72.5
45.482047533333336,-73.62533366666666,-62,,,,175,,,,-58,63.2,-30,792,61.479,0,68.8
45.482047533333336,-73.62533366666666,-62,,,,179,798,60.884,0,-58,67.6,-37,791,61.857,0,54.2
45.482047533333336,-73.62533366666666,-55,,,,129,792,61.539,0,-58,66.1,-37,796,61.426,0,71.9
45.482047533333336,-73.62533366666666,-55,793,74.188,0,170,,,,-58,61.2,-37,,,,52.7
45.482047533333336,-73.62533366666666,-55,,,,303,,,,-58,62.0,-46,,,,56.6
45.482047533333336,-73.62533366666666,-48,,,,145,,,,-58,66.6,-38,799,61.335,0,56.8
45.482047533333336,-73.62533366666666,-48,797,83.666,0,129,796,60.860,0,-58,66.9,-44,792,117.596,0,66.3
45.482047533333336,-73.62533366666666,-48,797,133.216,0,121,793,116.174,0,-51,72.2,-44,793,84.294,0,71.4
45.482047533333336,-73.62533366666666,-48,792,70.002,0,81.1,790,115.726,0,-51,86.0,-44,797,84.285,0,59.7
45.482047533333336,-73.62533366666666,-48,798,101.444,0,106,,,,-57,60.7,-44,,,,65.0
45.48208821666667,-73.62541503333334,-48,795,78.891,0,124,,,,-57,74.3,-36,,,,63.2
45.48209635,-73.62543945,-48,797,74.348,0,133,,,,-57,63.6,-42,,,,63.7
45.4821045,-73.62545573333334,-48,,,,225,,,,-57,56.4,-42,790,61.596,0,65.4
45.48211263333334,-73.625472,-48,791,69.737,0,144,798,123.535,0,-57,63.2,-42,792,61.463,0,76.9
45.48211263333334,-73.62548828333334,-48,,,,77.3,,,,-49,69.5,-42,,,,54.1
45.48211263333334,-73.62548828333334,-57,789,84.267,0,132,,,,-55,60.7,-42,,,,72.0
45.48220215,-73.62567545,-51,797,195.447,0,129,793,69.309,0,-46,62.7,-42,,,,61.3
45.48222656666667,-73.62573241666666,-51,789,95.387,0,126,789,115.801,0,-58,70.7,-42,,,,63.3
45.48226725,-73.62582193333333,-51,799,88.825,0,115,,,,-58,65.3,-42,795,61.881,0,65.8
45.48229166666667,-73.6258789,-51,790,95.826,0,120,793,123.310,0,-58,63.3,-48,,,,71.3
45.48243815,-73.6262207,-61,,,,122,794,61.213,0,-58,60.8,-48,,,,67.5
45.48245443333333,-73.6262614,-47,790,161.664,0,140,798,131.601,0,-58,63.9,-48,794,117.008,0,64.2
45.48247883333333,-73.62631836666667,-41,794,101.874,0,100,,,,-58,66.5,-48,790,61.491,0,67.5
45.48249511666667,-73.62635905,-41,,,,83.4,797,60.679,0,-58,57.5,-48,,,,73.0
45.4825114,-73.62639973333333,-41,798,69.671,0,105,,,,-58,84.3,-48,791,79.491,0,68.0
45.48251953333333,-73.6264323,-51,,,,91.3,790,115.686,0,-58,70.8,-48,789,61.353,0,72.5
45.4825358,-73.6264567,-43,798,78.700,0,214,790,115.644,0,-58,62.7,-48,,,,65.6
45.48254395,-73.62647298333333,-43,793,83.766,0,137,,,,-58,80.1,-48,,,,63.2
45.48255208333333,-73.62650553333333,-52,790,65.593,0,135,794,123.377,0,-58,65.5,-48,,,,72.1
45.48264973333333,-73.62672526666667,-52,,,,222,794,123.461,0,-58,62.7,-55,,,,63.0
45.48264973333333,-73.62672526666667,-52,,,,142,797,123.387,0,-58,78.3,-48,,,,61.7
45.48264973333333,-73.62672526666667,-52,,,,125,796,73.918,0,-58,64.8,-48,798,89.842,0,80.9
45.48264973333333,-73.62672526666667,-52,795,65.719,0,138,,,,-58,63.4,-54,,,,66.2
45.48264973333333,-73.62672526666667,-52,797,123.361,0,138,790,61.323,0,-58,77.0,-54,788,79.020,0,67.1
45.48271485,-73.62682291666667,-52,,,,187,,,,-58,65.2,-54,799,65.431,0,63.5
45.48271485,-73.62682291666667,-52,790,78.398,0,116,793,64.912,0,-58,70.9,-48,,,,57.1
45.48272298333333,-73.62682291666667,-52,,,,124,795,116.054,0,-58,63.4,-48,,,,61.2
45.48272298333333,-73.62682291666667,-52,797,89.549,0,141,794,123.548,0,-58,66.8,-48,792,109.203,0,76.0
45.48272298333333,-73.62682291666667,-52,,,,117,,,,-58,67.0,-48,798,84.275,0,61.9
45.48272298333333,-73.62682291666667,-52,799,74.087,0,147,,,,-58,75.9,-48,,,,70.5
45.48278808333333,-73.62693685,-52,796,83.420,0,81.0,788,65.393,0,-58,79.4,-48,790,61.414,0,74.3
45.48282063333333,-73.62704265,-52,,,,89.9,793,61.823,0,-58,77.5,-48,,,,78.2
45.48283691666666,-73.62710775,-52,794,85.098,0,136,794,61.230,0,-58,80.0,-36,799,84.204,0,62.6
45.48286133333333,-73.62715658333333,-52,,,,91.2,795,96.024,0,-58,68.8,-42,795,61.980,0,80.0
45.483040366666664,-73.62757975,-52,796,95.546,0,131,,,,-58,78.1,-50,794,61.949,0,77.9
45.483056633333334,-73.6276123,-52,797,79.395,0,148,,,,-58,67.5,-50,791,61.822,0,54.9
45.48306478333333,-73.62763671666667,-52,,,,92.3,792,69.398,0,-58,87.6,-50,792,84.548,0,70.4
45.48308105,-73.62766926666667,-52,792,84.391,0,130,,,,-58,57.7,-50,791,115.686,0,54.8
45.48309733333333,-73.62770181666667,-52,,,,77.4,790,60.891,0,-58,66.9,-50,,,,60.0
45.483138016666665,-73.6277832,-46,793,88.801,0,139,794,95.963,0,-51,65.7,-49,,,,73.9
45.4831543,-73.62783203333333,-46,797,69.293,0,105,,,,-45,76.4,-49,796,61.753,0,55.8
45.483178716666664,-73.62787271666667,-36,795,123.434,0,106,798,110.039,0,-45,72.1,-49,792,84.273,0,62.1
45.48318685,-73.62790526666667,-36,798,74.147,0,128,,,,-45,66.9,-38,,,,75.1
